date,horizon,rate,std
1998-05-02,27,5.243057242186764,0.2693597894431286
1998-05-02,28,5.268918175855208,0.27776288312985725
1998-05-02,29,5.292700633232257,0.28550935171792236
1998-05-02,30,5.314731995806867,0.2927003368293816
1998-11-01,1,2.585489976666996,0.41153396681856114
1998-11-01,2,2.7402561567230244,0.3740893897156646
1998-11-01,3,2.8941869148391657,0.3369712970437738
1998-11-01,4,3.0468646096523724,0.3003441860696716
1998-11-01,5,3.197871599799592,0.2644029014404742
1998-11-01,6,3.3467902439177784,0.22939274487524658
1998-11-01,7,3.4932029006438774,0.19564734300708622
1998-11-01,8,3.6366919286148445,0.16366352626848932
1998-11-01,9,3.776839686467629,0.13425412988352972
1998-11-01,10,3.9132285328391787,0.1088446124821029
1998-11-01,11,4.045440826366447,0.0898531299214266
1998-11-01,12,4.173058925686384,0.08034513491709776
1998-11-01,13,4.29566518943594,0.0821604049107248
1998-11-01,14,4.412841976252064,0.09405388616702791
1998-11-01,15,4.52417164477171,0.11185753326885403
1998-11-01,16,4.629246787485609,0.13203554757686883
1998-11-01,17,4.7277730179160935,0.1527263341118291
1998-11-01,18,4.819637388361806,0.17300987726105113
1998-11-01,19,4.904869229027905,0.19242047880610175
1998-11-01,20,4.983604580327836,0.21072312924328374
1998-11-01,21,5.056060786900678,0.22780946709500285
1998-11-01,22,5.12251802021794,0.243645947427685
1998-11-01,23,5.1833056211702955,0.2582460970813237
1998-11-01,24,5.238791856865405,0.27165465980081316
1998-11-01,25,5.289376135695908,0.28393800252650164
1998-11-01,26,5.335483018861098,0.29517801654846215
1998-11-01,27,5.377557562612279,0.30546807289220324
1998-11-01,28,5.416061658552751,0.3149102417518842
1998-11-01,29,5.451471131091002,0.3236133221753156
1998-11-01,30,5.484273415383906,0.3316914105920472
1999-05-02,1,3.1739297066627814,0.43460051323043136
1999-05-02,2,3.304765259357811,0.39536462567160324
1999-05-02,3,3.4348945667271584,0.35641056452521236
1999-05-02,4,3.56396456495195,0.3178859944775613
1999-05-02,5,3.6916221902133124,0.2799582936110815
1999-05-02,6,3.8175143786923718,0.24282752159846827
1999-05-02,7,3.941288066570256,0.20675110515698814
1999-05-02,8,4.0625901900280965,0.17209374300394914
1999-05-02,9,4.181067685247014,0.13943373828147104
1999-05-02,10,4.296367488408143,0.10979162672023943
1999-05-02,11,4.408136535692607,0.08508625545779709
1999-05-02,12,4.516021763281534,0.06896394839083454
1999-05-02,13,4.619670107356053,0.06704874060869877
1999-05-02,14,4.718728504097289,0.07956930757188126
1999-05-02,15,4.812843889686373,0.09912151589340613
1999-05-02,16,4.901671851754736,0.1209895587376973
1999-05-02,17,4.984963523156485,0.14318018023296353
1999-05-02,18,5.062623420660543,0.164782962602189
1999-05-02,19,5.134676339306769,0.18535659017202785
1999-05-02,20,5.201237284341625,0.20468860791430998
1999-05-02,21,5.262489993620301,0.2226893119369941
1999-05-02,22,5.3186713172693,0.2393403601777484
1999-05-02,23,5.370059672042464,0.2546678388151893
1999-05-02,24,5.416966381967774,0.26872712181449887
1999-05-02,25,5.459729097155759,0.2815938200316082
1999-05-02,26,5.498706731286026,0.29335807464607827
1999-05-02,27,5.53427552405512,0.3041207912904866
1999-05-02,28,5.566825947355421,0.31399105695808366
1999-05-02,29,5.596760251532887,0.323084309953815
1999-05-02,30,5.624490502376888,0.33152100840923165
1999-11-05,1,3.8732992187794357,0.4217007605958779
1999-11-05,2,4.012814296408025,0.38186227821912777
1999-11-05,3,4.1515762769662174,0.34233727304350375
1999-11-05,4,4.289208674666456,0.3032905194583955
1999-11-05,5,4.425335003721174,0.2649162130982223
1999-11-05,6,4.5595787783428054,0.22745884093647437
1999-11-05,7,4.691563512743787,0.1912527778620932
1999-11-05,8,4.820912721136557,0.15679939621054578
1999-11-05,9,4.9472499177335445,0.12493250051607578
1999-11-05,10,5.070198616747192,0.09724457498386634
1999-11-05,11,5.189382332389928,0.07693930941062677
1999-11-05,12,5.304424578874192,0.06954466137375524
1999-11-05,13,5.414948870412419,0.07840635824989411
1999-11-05,14,5.520578721217044,0.09716658468077845
1999-11-05,15,5.620937645500502,0.11968728147211724
1999-11-05,16,5.715658382855765,0.14322451691068186
1999-11-05,17,5.804475556491408,0.16651079693640666
1999-11-05,18,5.887287348895891,0.1889186762271563
1999-11-05,19,5.964120199991997,0.21013127180667088
1999-11-05,20,6.035096744381391,0.22999616912693224
1999-11-05,21,6.100412908940235,0.24845515738651994
1999-11-05,22,6.160321256241189,0.26550782206937473
1999-11-05,23,6.215118672980775,0.28119134656029876
1999-11-05,24,6.265137136171626,0.2955685944998557
1999-11-05,25,6.31073669536,0.30872068631993876
1999-11-05,26,6.352300074269236,0.32074215313225335
1999-11-05,27,6.3902284720335825,0.3317376437311525
1999-11-05,28,6.424938264135506,0.34181960980821285
1999-11-05,29,6.456858385884153,0.35110663209862236
1999-11-05,30,6.48642823918067,0.35972218163534275
2000-05-05,1,4.233941000889691,0.3611824585106081
2000-05-05,2,4.373620183669756,0.3266269802790841
2000-05-05,3,4.512545383546079,0.29230431758787623
2000-05-05,4,4.6503396718882275,0.258343880013439
2000-05-05,5,4.7866261200657645,0.22489398970260596
2000-05-05,6,4.92102779944826,0.19213587644741748
2000-05-05,7,5.053167781405277,0.1603122825901089
2000-05-05,8,5.1826691373063865,0.12979117610367258
2000-05-05,9,5.3091549385211545,0.10122243389204551
2000-05-05,10,5.432248256419144,0.07595824682176834
2000-05-05,11,5.551572162369926,0.05712446939459463
2000-05-05,12,5.666749727743065,0.05078742446137837
2000-05-05,13,5.7774040239081295,0.06001261026875784
2000-05-05,14,5.883158122234683,0.07797803068711284
2000-05-05,15,5.983635094092294,0.09880298906566866
2000-05-05,16,6.078467247082459,0.12011263259482106
2000-05-05,17,6.167388892263264,0.14092346996704472
2000-05-05,18,6.250298092359932,0.16078625179413708
2000-05-05,19,6.32722131839531,0.17948881437738734
2000-05-05,20,6.398281349220484,0.19693888207785484
2000-05-05,21,6.4636743421713625,0.2131116611838306
2000-05-05,22,6.523653156898319,0.22802372019334408
2000-05-05,23,6.578515029311995,0.24171874716242692
2000-05-05,24,6.628592326914284,0.25425917890827965
2000-05-05,25,6.6742455227611135,0.2657209645864713
2000-05-05,26,6.715857790756087,0.2761901162485377
2000-05-05,27,6.753830801945496,0.285760337602212
2000-05-05,28,6.788581421575077,0.29453133593549874
2000-05-05,29,6.820539089490802,0.3026075856712313
2000-05-05,30,6.850143724442014,0.310097401788846
2000-10-20,1,4.249205951253249,0.2984535389838889
2000-10-20,2,4.377324185550743,0.27003493061554534
2000-10-20,3,4.504750842503676,0.2418767491339053
2000-10-20,4,4.6311401910616015,0.21410879419630266
2000-10-20,5,4.756146500174083,0.18688734533682455
2000-10-20,6,4.879424038790673,0.1604135518667115
2000-10-20,7,5.000627075860933,0.13496879695666072
2000-10-20,8,5.119409880334427,0.11098659269541448
2000-10-20,9,5.235426721160709,0.08920828184495237
2000-10-20,10,5.34833186728934,0.0710322649395771
2000-10-20,11,5.457779587669878,0.05909409680827617
2000-10-20,12,5.563424151251881,0.0569460951137258
2000-10-20,13,5.664919826984911,0.06490795122972423
2000-10-20,14,5.761920883818526,0.07859858327168828
2000-10-20,15,5.854081590702284,0.09457232514073516
2000-10-20,16,5.941064688354423,0.11118630213412635
2000-10-20,17,6.022626478340923,0.1276273258389623
2000-10-20,18,6.098673460518133,0.1434709887991437
2000-10-20,19,6.169229914958714,0.15849285547114975
2000-10-20,20,6.234408458369741,0.17257974698032205
2000-10-20,21,6.29438901256218,0.18568474424510847
2000-10-20,22,6.349403508531662,0.197802750296453
2000-10-20,23,6.399724580605528,0.20895640504091012
2000-10-20,24,6.445657086935393,0.21918752832169303
2000-10-20,25,6.487531664990042,0.22855167476158528
2000-10-20,26,6.525699774185131,0.23711452543151443
2000-10-20,27,6.560529840109888,0.2449494112409219
2000-10-20,28,6.592404224961467,0.2521355610985414
2000-10-20,29,6.62171682476437,0.25875683076346095
2000-10-20,30,6.648871147129954,0.2649007608567013
2001-05-05,1,3.445158762984313,0.3533221245345051
2001-05-05,2,3.6098872043255783,0.3192800354742879
2001-05-05,3,3.773726447820324,0.28548634412119633
2001-05-05,4,3.9362319686327623,0.2520821971173809
2001-05-05,5,4.096959241927109,0.21923512894605063
2001-05-05,6,4.255463742867575,0.18715864964401785
2001-05-05,7,4.411300946618374,0.1561514988174354
2001-05-05,8,4.564026328343722,0.12668176810707504
2001-05-05,9,4.713195363207827,0.09958203991132134
2001-05-05,10,4.858363526374902,0.07653132324785761
2001-05-05,11,4.9990862930091655,0.06099697298564776
2001-05-05,12,5.134919138274825,0.05783493690900891
2001-05-05,13,5.2654175373360985,0.06779478561148773
2001-05-05,14,5.390136965357194,0.08529509520225644
2001-05-05,15,5.508632897502329,0.10558424313472278
2001-05-05,16,5.620471701540173,0.12646305958223206
2001-05-05,17,5.725340041407244,0.14693288500977733
2001-05-05,18,5.823117698986183,0.16651909216021327
2001-05-05,19,5.913835892460303,0.18499243916677843
2001-05-05,20,5.997639419131305,0.20224959818556473
2001-05-05,21,6.074759614059708,0.2182582559846879
2001-05-05,22,6.145494683286343,0.23302957391699403
2001-05-05,23,6.210195167294744,0.2466031658997554
2001-05-05,24,6.269253038456524,0.2590382808913387
2001-05-05,25,6.323093414985194,0.27040829592954363
2001-05-05,26,6.372168186980962,0.28079709422794236
2001-05-05,27,6.416951058857544,0.2902965789736256
2001-05-05,28,6.457933654068154,0.299004905670521
2001-05-05,29,6.495622425722468,0.30702518889884667
2001-05-05,30,6.530536185059597,0.3144645342809919
2001-10-19,1,2.3802466526224815,0.25918344005039423
2001-10-19,2,2.594214639785071,0.23521505275967888
2001-10-19,3,2.807027635909927,0.2115004784342988
