date,co_num,horizon,rate,std
2000-10-20,67865,6,5.1880373452095405,0.14952996082709338
2000-10-20,67865,7,5.2772119226634935,0.13159762611514234
2000-10-20,67865,8,5.364605825108191,0.1153915412878144
2000-10-20,67865,9,5.44996468251231,0.1015100579029934
2000-10-20,67865,10,5.533034124844525,0.09071347133301592
2000-10-20,67865,11,5.613559782073521,0.08380922626978822
2000-10-20,67865,12,5.691287284167971,0.0813395439970435
2000-10-20,67865,13,5.765962261096559,0.08321438414625174
2000-10-20,67865,14,5.837330342827961,0.0886698089282951
2000-10-20,67865,15,5.905137159330857,0.09662576760990736
2000-10-20,67865,16,5.969134573638794,0.10606766244256045
2000-10-20,67865,17,6.029143285749017,0.11621809464868538
2000-10-20,67865,18,6.085094503360585,0.12654530189245075
2000-10-20,67865,19,6.137006090425362,0.13670565753820502
2000-10-20,67865,20,6.1849609041679665,0.1464853650833656
2000-10-20,67865,21,6.229091321233867,0.15575756774167296
2000-10-20,67865,22,6.269567983787107,0.16445368946718822
2000-10-20,67865,23,6.306591481280953,0.1725448018722477
2000-10-20,67865,24,6.3403861116992655,0.18002949485118427
2000-10-20,67865,25,6.3711951400400455,0.18692587103633493
2000-10-20,67865,26,6.399277150952984,0.19326616028384294
2000-10-20,67865,27,6.42490321187201,0.19909302099332848
2000-10-20,67865,28,6.448354644026278,0.20445694773700393
2000-10-20,67865,29,6.469921254605395,0.20941441980336922
2000-10-20,67865,30,6.489899922479828,0.21402655700238804
2000-10-20,68039,1,4.623393595743437,0.037332422313574566
2000-10-20,68039,2,4.780777593133945,0.033149003462900305
2000-10-20,68039,3,4.937312037706405,0.02906843411166992
2000-10-20,68039,4,5.092572223836044,0.02514232756045166
2000-10-20,68039,5,5.2461334458981,0.021447436147886526
2000-10-20,68039,6,5.397570998267818,0.018104360340463393
2000-10-20,68039,7,5.546460175320438,0.015306085025455305
2000-10-20,68039,8,5.692376271431199,0.013339053380614809
2000-10-20,68039,9,5.834894580975341,0.012520276930219435
2000-10-20,68039,10,5.9735903983281045,0.012977580483126265
2000-10-20,68039,11,6.1080390178647335,0.014499209686692972
2000-10-20,68039,12,6.237815733960463,0.01670877770766633
2000-10-20,68039,13,6.362495840990537,0.019287163548109366
2000-10-20,68039,14,6.481654633330194,0.02202531170454416
2000-10-20,68039,15,6.594867405354677,0.024794692536345392
2000-10-20,68039,16,6.701719858395165,0.02751460633141712
2000-10-20,68039,17,6.8019126265267795,0.030134255586237776
2000-10-20,68039,18,6.895330851576176,0.03262333741210289
2000-10-20,68039,19,6.98200435985897,0.0349648442931962
2000-10-20,68039,20,7.062071492865959,0.03715056157070563
2000-10-20,68039,21,7.135753271546928,0.03917828723593903
2000-10-20,68039,22,7.203334606378596,0.04105005954494818
2000-10-20,68039,23,7.265150408940876,0.04277098995968855
2000-10-20,68039,24,7.321575175454383,0.04434847087878359
2000-10-20,68039,25,7.37301507016897,0.045791622639493795
2000-10-20,68039,26,7.419901835592323,0.04711089781306387
2000-10-20,68039,27,7.462688055950969,0.048317791775492
2000-10-20,68039,28,7.501843435587697,0.04942462694020796
2000-10-20,68039,29,7.537851847319134,0.05044438928265179
2000-10-20,68039,30,7.571208971102177,0.05139060283583885
2000-10-20,68225,1,3.3864959401750343,0.366796950781986
2000-10-20,68225,2,3.6037593283104443,0.3275771344588142
2000-10-20,68225,3,3.819849936959294,0.28876451714731194
2000-10-20,68225,4,4.034181474093648,0.25059096292081856
2000-10-20,68225,5,4.2461676476855645,0.21336859272069766
2000-10-20,68225,6,4.455222165707105,0.17756218770893425
2000-10-20,68225,7,4.660758736130326,0.1439478875500031
2000-10-20,68225,8,4.8621910669272905,0.11397303086246847
2000-10-20,68225,9,5.058932866070057,0.09049190807164932
2000-10-20,68225,10,5.250397841530685,0.07836624998076691
2000-10-20,68225,11,5.435999701281235,0.0814989905833427
2000-10-20,68225,12,5.615152153293765,0.09725922064071395
2000-10-20,68225,13,5.787268905540337,0.11973675666949143
2000-10-20,68225,14,5.951763665993011,0.14490294412231286
2000-10-20,68225,15,6.108050142623844,0.17071265934642307
2000-10-20,68225,16,6.255556409862388,0.19612231511539677
2000-10-20,68225,17,6.393869202978997,0.2205696707714752
2000-10-20,68225,18,6.522829964075096,0.24375366956686503
2000-10-20,68225,19,6.642479867390085,0.2655199377429687
2000-10-20,68225,20,6.753009888763367,0.2858020009178194
2000-10-20,68225,21,6.854725140285087,0.3045895853146197
2000-10-20,68225,22,6.9480189314181775,0.32191032501733585
2000-10-20,68225,23,7.033353596490036,0.33781855620854295
2000-10-20,68225,24,7.1112461151115784,0.3523880926587108
2000-10-20,68225,25,7.1822571835576845,0.36570736197154086
2000-10-20,68225,26,7.246982808039768,0.37787600965126783
2000-10-20,68225,27,7.306047766070803,0.3890024544778392
2000-10-20,68225,28,7.360100468916407,0.3992020833717736
2000-10-20,68225,29,7.4098088869503895,0.40859589034039495
2000-10-20,68225,30,7.455857289912052,0.4173094329948174
2000-10-20,68675,1,3.310895346780687,0.4391532271519698
2000-10-20,68675,2,3.388295078110707,0.40162985327986966
2000-10-20,68675,3,3.4652770086416727,0.3644024912983843
2000-10-20,68675,4,3.541632272784983,0.32761162739485317
2000-10-20,68675,5,3.617152004952045,0.29141451934310714
2000-10-20,68675,6,3.691627339554256,0.25599514345365837
2000-10-20,68675,7,3.7648494110030217,0.22158199850322446
2000-10-20,68675,8,3.836609353709746,0.18848155347321743
2000-10-20,68675,9,3.9066983020858315,0.1571442208814203
2000-10-20,68675,10,3.9749073905426777,0.1282993416594597
2000-10-20,68675,11,4.04102775349169,0.10322700861718859
2000-10-20,68675,12,4.10485052534427,0.08419604172434354
2000-10-20,68675,13,4.166166840511823,0.07449745992941982
2000-10-20,68675,14,4.22476783340575,0.07622924407464886
2000-10-20,68675,15,4.280444638437453,0.08734879780249141
2000-10-20,68675,16,4.33299350804563,0.103696776573644
2000-10-20,68675,17,4.3822672173374055,0.12216513651002776
2000-10-20,68675,18,4.428209280317354,0.141062791580388
2000-10-20,68675,19,4.470834365241794,0.15953598790927412
2000-10-20,68675,20,4.510210506945255,0.17715696950796844
2000-10-20,68675,21,4.5464464011173575,0.19371778047933821
2000-10-20,68675,22,4.579682163619414,0.20913065506420667
2000-10-20,68675,23,4.6100825003092885,0.22337795980680955
2000-10-20,68675,24,4.637831584338895,0.23648552977798884
2000-10-20,68675,25,4.663129162851115,0.24850759821611274
2000-10-20,68675,26,4.686187562096729,0.2595177986724713
2000-10-20,68675,27,4.707229358056259,0.26960352409918303
2000-10-20,68675,28,4.726485546196454,0.2788622366945069
2000-10-20,68675,29,4.744194089884785,0.28739896406329485
2000-10-20,68675,30,4.760598759111374,0.2953245471956431
2000-10-20,69868,1,4.55222980291111,0.04322539252107848
2000-10-20,69868,2,4.696268630182409,0.038394249456342774
2000-10-20,69868,3,4.83952994135521,0.033598133919728275
2000-10-20,69868,4,4.981625043162458,0.02885775168964257
2000-10-20,69868,5,5.122165242337118,0.02419924257338943
2000-10-20,69868,6,5.260761845612143,0.019659957608635825
2000-10-20,69868,7,5.3970261597204905,0.015303289744427849
2000-10-20,69868,8,5.530569491395121,0.011262660416558077
2000-10-20,69868,9,5.661003147368991,0.007889353010205376
2000-10-20,69868,10,5.787938434375057,0.0061398194881828174
2000-10-20,69868,11,5.910986659146278,0.007080295778715461
2000-10-20,69868,12,6.029759128415612,0.009802150738085172
2000-10-20,69868,13,6.143867148916016,0.013105424907255935
2000-10-20,69868,14,6.252922027380448,0.016523914944214884
2000-10-20,69868,15,6.356535070541863,0.0198893765850155
2000-10-20,69868,16,6.4543271096449555,0.023126681707244766
2000-10-20,69868,17,6.546024163106711,0.026197231338406207
2000-10-20,69868,18,6.631521112002312,0.02908188754475102
2000-10-20,69868,19,6.710845253563957,0.03177254727612756
2000-10-20,69868,20,6.784123198796765,0.034267918262720735
2000-10-20,69868,21,6.851557227468283,0.036571236423273014
2000-10-20,69868,22,6.913408091444177,0.03868891599828748
2000-10-20,69868,23,6.969982303915168,0.04062969355831885
2000-10-20,69868,24,7.021622606184887,0.04240405500291194
2000-10-20,69868,25,7.068700722337088,0.044023835403693375
2000-10-20,69868,26,7.111611785838462,0.04550193002587074
2000-10-20,69868,27,7.150770004628261,0.04685207995704649
2000-10-20,69868,28,7.1866052550841415,0.048088709593806234
2000-10-20,69868,29,7.219560380660404,0.04922680126212962
2000-10-20,69868,30,7.2500890307806,0.05028179712175883
2000-10-20,77720,1,5.074785162361081,0.4132647509037443
2000-10-20,77720,2,5.103293112434114,0.3749649001883666
2000-10-20,77720,3,5.131647177679444,0.33702759735060933
2000-10-20,77720,4,5.159770428504818,0.29961509907834627
2000-10-20,77720,5,5.187585935317981,0.26291851111235864
2000-10-20,77720,6,5.215016768526679,0.22717776855148458
2000-10-20,77720,7,5.241985998538668,0.19271984875840695
2000-10-20,77720,8,5.268416695761688,0.16003586376972898
2000-10-20,77720,9,5.294231930603487,0.1299432774603391
2000-10-20,77720,10,5.319354773471809,0.1039229221576591
2000-10-20,77720,11,5.343708294774408,0.08466984373936672
2000-10-20,77720,12,5.367215564919028,0.0760484283028566
2000-10-20,77720,13,5.389799654313417,0.08008899228811045
2000-10-20,77720,14,5.411383633365318,0.09389013705198339
2000-10-20,77720,15,5.431890572482485,0.11280868353284822
2000-10-20,77720,16,5.4512454271498285,0.13369230796044054
2000-10-20,77720,17,5.46939397134068,0.15487673423163187
2000-10-20,77720,18,5.486315400074069,0.17552390846971352
2000-10-20,77720,19,5.5020151159775175,0.1952095190440709
2000-10-20,77720,20,5.516518177712507,0.2137231891491888
2000-10-20,77720,21,5.5298646201892305,0.23097278484767883
2000-10-20,77720,22,5.542106051028413,0.24693614056370347
2000-10-20,77720,23,5.553303134864052,0.26163509539605373
2000-10-20,77720,24,5.563523706544273,0.2751206362922899
2000-10-20,77720,25,5.5728413371458565,0.2874639092041371
2000-10-20,77720,26,5.581334230895774,0.2987505091184848
2000-10-20,77720,27,5.589084367212183,0.30907669772710433
2000-10-20,77720,28,5.596176826587229,0.31854680697241783
2000-10-20,77720,29,5.602699255937538,0.3272714022263977
2000-10-20,77720,30,5.608741440881078,0.335365949947118
2000-10-20,80659,1,4.325012046467414,0.3903159379064682
2000-10-20,80659,2,4.461115194347251,0.35190645062831744
2000-10-20,80659,3,4.596483662623418,0.31384468985758496
2000-10-20,80659,4,4.730750172707162,0.27631029387853223
2000-10-20,80659,5,4.863547446009746,0.23952467915161343
2000-10-20,80659,6,4.994508203942426,0.20378349451101738
2000-10-20,80659,7,5.123265167916466,0.16952297266937594
2000-10-20,80659,8,5.249451059343115,0.137463944182394
2000-10-20,80659,9,5.372698599633642,0.10893416281677389
2000-10-20,80659,10,5.492640510199298,0.08651739883510152
2000-10-20,80659,11,5.608909512451348,0.07458148554284891
2000-10-20,80659,12,5.721138327801042,0.07670897347473377
2000-10-20,80659,13,5.828959677659648,0.09063833931675831
2000-10-20,80659,14,5.9320062834384215,0.11090878230899977
2000-10-20,80659,15,6.029910866548619,0.13367673655662024
2000-10-20,80659,16,6.122315148169502,0.15696419661034894
2000-10-20,80659,17,6.208960241467467,0.1797836278333635
2000-10-20,80659,18,6.289746818942825,0.20163462384366898
2000-10-20,80659,19,6.364700673913267,0.2222632120315012
2000-10-20,80659,20,6.433941441873468,0.2415494633768207
2000-10-20,80659,21,6.497660258183505,0.25945219455474855
2000-10-20,80659,22,6.556103508838072,0.2759796973383589
2000-10-20,80659,23,6.6095608199811435,0.2911731352491664
2000-10-20,80659,24,6.658356049916867,0.3050965312704981
2000-10-20,80659,25,6.7028404429513815,0.31783040358260134
2000-10-20,80659,26,6.74338736305653,0.32946753493615083
2000-10-20,80659,27,6.78038819778716,0.3401100521727051
2000-10-20,80659,28,6.814249139899117,0.3498673454424842
2000-10-20,80659,29,6.84538863481639,0.35885454637129005
2000-10-20,80659,30,6.874235338587834,0.36719139108175913
2001-05-05,60534,1,5.098030823974358,0.4627236198015654
2001-05-05,60534,2,5.12668775527449,0.41983525182424103
2001-05-05,60534,3,5.155189997551938,0.37733672131529317
2001-05-05,60534,4,5.18346021918396,0.3354041097834536
2001-05-05,60534,5,5.211421088547811,0.2942431490575331
2001-05-05,60534,6,5.238995274020757,0.2541098989934665
2001-05-05,60534,7,5.266105443980055,0.21535056955672924
2001-05-05,60534,8,5.292674266802968,0.1784828023832092
2001-05-05,60534,9,5.318624410866749,0.14437031062439562
2001-05-05,60534,10,5.343878544548666,0.11460086201577199
2001-05-05,60534,11,5.368359336225974,0.09216749015107438
2001-05-05,60534,12,5.391989454275933,0.08164826725917561
2001-05-05,60534,13,5.414691567075805,0.08580432918379989
2001-05-05,60534,14,5.43638834300285,0.10136648778878729
2001-05-05,60534,15,5.457002450434327,0.12279655032021317
2001-05-05,60534,16,5.476458452675994,0.14640445777927383
2001-05-05,60534,17,5.4947018403184735,0.17029722018348534
2001-05-05,60534,18,5.511711699654924,0.19354298798346412
2001-05-05,60534,19,5.527493461546754,0.2156779759860587
2001-05-05,60534,20,5.542072315610849,0.23647604405311576
2001-05-05,60534,21,5.555488505977987,0.2558409239482818
2001-05-05,60534,22,5.567793909967931,0.2737526911850605
2001-05-05,60534,23,5.579049509245248,0.29023926801517047
2001-05-05,60534,24,5.589323493159837,0.30536022296294996
2001-05-05,60534,25,5.598689817267518,0.31919700769059983
2001-05-05,60534,26,5.607227094486934,0.3318467684918549
2001-05-05,60534,27,5.615017732656886,0.34341825062356757
2001-05-05,60534,28,5.622147256896228,0.3540289868148758
2001-05-05,60534,29,5.628703772160322,0.363803307180957
2001-05-05,60534,30,5.634777533282608,0.37287089428499753
2001-05-05,60682,1,2.6115174495628124,0.39092105477442524
2001-05-05,60682,2,2.7537352625880467,0.35649836343660707
2001-05-05,60682,3,2.8951853892802495,0.3225155684966661
2001-05-05,60682,4,3.0354840504361142,0.28916634620222825
2001-05-05,60682,5,3.174247466852323,0.2566881734951228
2001-05-05,60682,6,3.3110918593255634,0.22538740628116435
2001-05-05,60682,7,3.4456334486525213,0.19568134576223642
2001-05-05,60682,8,3.577488455629884,0.168168069003781
2001-05-05,60682,9,3.7062731010543386,0.14373419463668222
2001-05-05,60682,10,3.83160360572257,0.12368149243244876
2001-05-05,60682,11,3.9530961904312663,0.10972849549678702
2001-05-05,60682,12,4.070367075977113,0.10351880604756743
2001-05-05,60682,13,4.183032483156796,0.10551400897023545
2001-05-05,60682,14,4.290708632767004,0.11438581303579581
2001-05-05,60682,15,4.393011745604422,0.12785813209955776
2001-05-05,60682,16,4.489567446563606,0.1438476101758549
2001-05-05,60682,17,4.580105217880124,0.1608859434465891
2001-05-05,60682,18,4.6645212695976195,0.17805394444754927
2001-05-05,60682,19,4.7428425538424035,0.194802523207048
2001-05-05,60682,20,4.815194080936991,0.21081303700987952
2001-05-05,60682,21,4.881775573322239,0.22590952641492065
2001-05-05,60682,22,4.942844486302238,0.24000630544282556
2001-05-05,60682,23,4.998703457967525,0.25307659199324517
2001-05-05,60682,24,5.0496908965067755,0.265133305110666
2001-05-05,60682,25,5.0961738264733105,0.2762169577328534
2001-05-05,60682,26,5.138542385849718,0.2863877831567959
2001-05-05,60682,27,5.177205545941679,0.29572045989581025
2001-05-05,60682,28,5.2125877484046805,0.3043004791869321
2001-05-05,60682,29,5.2451262380342865,0.3122215819302469
2001-05-05,60682,30,5.275268928980589,0.31958391209334774
2001-05-05,61247,1,3.6701329880279223,0.03521582606483944
2001-05-05,61247,2,3.774362153155008,0.03158937129233411
2001-05-05,61247,3,3.878028693222212,0.028028306839029328
2001-05-05,61247,4,3.9808513425771803,0.02456279055429991
2001-05-05,61247,5,4.082548835567581,0.021234354704788683
2001-05-05,61247,6,4.182839906541081,0.018104136732730123
2001-05-05,61247,7,4.281443289845343,0.015267392269903389
2001-05-05,61247,8,4.378077719828028,0.012875912692348095
2001-05-05,61247,9,4.472461930836794,0.011156354542210244
2001-05-05,61247,10,4.564314657219313,0.010367064166297874
2001-05-05,61247,11,4.653354633323241,0.010627284150804437
2001-05-05,61247,12,4.739300593496241,0.011779007593223426
2001-05-05,61247,13,4.82187127208598,0.013512337157816998
2001-05-05,61247,14,4.900785403440121,0.015555261479842557
2001-05-05,61247,15,4.975761721906322,0.01772724960345585
2001-05-05,61247,16,5.046525853945472,0.0199173266472098
2001-05-05,61247,17,5.112879541405943,0.02205842886146876
2001-05-05,61247,18,5.1747467182853875,0.024111234996470884
2001-05-05,61247,19,5.232147137366976,0.026053396408715904
2001-05-05,61247,20,5.285172416720702,0.02787318897871601
2001-05-05,61247,21,5.333968929735558,0.029565793506865796
2001-05-05,61247,22,5.378725361294485,0.031131046695841963
2001-05-05,61247,23,5.41966351002342,0.03257203153167984
2001-05-05,61247,24,5.457031389882267,0.033894161950133256
2001-05-05,61247,25,5.491097987307818,0.03510456862774796
2001-05-05,61247,26,5.5221492282002425,0.03621167445740944
2001-05-05,61247,27,5.550484841101597,0.03722489334207794
2001-05-05,61247,28,5.576415892526372,0.038154411549835
2001-05-05,61247,29,5.600262832206063,0.03901102587216386
2001-05-05,61247,30,5.622353929271799,0.03980602187327156
2001-05-05,61271,1,2.836443011113799,0.5900476563998382
2001-05-05,61271,2,3.043588253209386,0.5340654720414322
2001-05-05,61271,3,3.2496153331850013,0.47835181821407113
2001-05-05,61271,4,3.4539652631453297,0.4230908999335449
2001-05-05,61271,5,3.656079055195032,0.36848446794227824
2001-05-05,61271,6,3.855397721438778,0.3147645724352534
2001-05-05,61271,7,4.051362273981237,0.2622202990619059
2001-05-05,61271,8,4.243413724927078,0.21125972388011632
2001-05-05,61271,9,4.430993086380969,0.1625729809466134
2001-05-05,61271,10,4.613541370447577,0.11763472261665453
2001-05-05,61271,11,4.790499589231574,0.08049409373552799
2001-05-05,61271,12,4.961308754837624,0.06266636686759061
2001-05-05,61271,13,5.125409879370403,0.07554507561991383
2001-05-05,61271,14,5.282243974934571,0.10631609051436755
2001-05-05,61271,15,5.4312520536348,0.14199648388961622
2001-05-05,61271,16,5.571888824974758,0.17806231724180252
2001-05-05,61271,17,5.703760270324764,0.21295078948588786
2001-05-05,61271,18,5.826715215966288,0.24603705449603014
2001-05-05,61271,19,5.940792918618374,0.2770570965148983
2001-05-05,61271,20,6.046175460208536,0.30591486686901975
2001-05-05,61271,21,6.143153743489969,0.3326054081852069
2001-05-05,61271,22,6.23210276115987,0.3571791317435734
2001-05-05,61271,23,6.313463316231569,0.3797230363244405
2001-05-05,61271,24,6.387728312123277,0.4003498155096315
2001-05-05,61271,25,6.455432332993865,0.41919103137687186
2001-05-05,61271,26,6.517143628524119,0.43639256839071844
2001-05-05,61271,27,6.573457879791706,0.4521114582184447
2001-05-05,61271,28,6.624993300982389,0.46651357795598813
2001-05-05,61271,29,6.6723867545053555,0.47977193243924515
2001-05-05,61271,30,6.716290643059572,0.4920653435156831
2001-05-05,63983,1,4.316720730547939,0.2713269357804971
2001-05-05,63983,2,4.45276226463992,0.24631430722236153
2001-05-05,63983,3,4.588069451717102,0.2215555160357693
2001-05-05,63983,4,4.722275179457469,0.19717268713670308
2001-05-05,63983,5,4.85501233553901,0.1733143405478561
2001-05-05,63983,6,4.985913807639708,0.15017289903360406
2001-05-05,63983,7,5.114612483437553,0.12801712629255504
2001-05-05,63983,8,5.24074125061053,0.10725412422488224
2001-05-05,63983,9,5.363932996836625,0.08854755769229636
2001-05-05,63983,10,5.483820609793827,0.07301861134254833
2001-05-05,63983,11,5.6000369771601175,0.062426600758438394
2001-05-05,63983,12,5.71221498661349,0.058710599046712116
2001-05-05,63983,13,5.819987525831925,0.06230663864258284
2001-05-05,63983,14,5.922987482493412,0.07138083272201784
2001-05-05,63983,15,6.0208477442759385,0.08349741220547723
2001-05-05,63983,16,6.113210194551303,0.09691252347679293
2001-05-05,63983,17,6.199816063683765,0.1106145912039977
2001-05-05,63983,18,6.28056606913912,0.12405152970806617
2001-05-05,63983,19,6.355485992558448,0.1369252352246894
2001-05-05,63983,20,6.424695415277521,0.14907842059314658
2001-05-05,63983,21,6.488385386129593,0.16043539120384404
2001-05-05,63983,22,6.546802179570614,0.17097027159160955
2001-05-05,63983,23,6.600235290631029,0.18068917016408037
2001-05-05,63983,24,6.649008431004589,0.18961966556279614
2001-05-05,63983,25,6.693472685989408,0.19780431278316132
2001-05-05,63983,26,6.734001250535757,0.20529645847510283
2001-05-05,63983,27,6.770985335017643,0.2121574411914292
2001-05-05,63983,28,6.804830948307772,0.21845465608481474
2001-05-05,63983,29,6.83595634640022,0.22426017931427186
2001-05-05,63983,30,6.864789991291581,0.2296497672872904
2001-05-05,65234,1,3.049734824879766,0.5094867413703058
2001-05-05,65234,2,3.296511499720003,0.4580270350537988
2001-05-05,65234,3,3.5419560834771593,0.4069016297115315
2001-05-05,65234,4,3.7854026415988016,0.3563272532717534
2001-05-05,65234,5,4.0261852395324835,0.3065663946653752
2001-05-05,65234,6,4.263637942725762,0.2579656636309688
2001-05-05,65234,7,4.4970948166261895,0.21103998475120164
2001-05-05,65234,8,4.725889926681327,0.16667555105421164
2001-05-05,65234,9,4.949357338338727,0.12666448320317716
2001-05-05,65234,10,5.166831117045945,0.09510327557736918
2001-05-05,65234,11,5.37764532825054,0.08032037521328532
2001-05-05,65234,12,5.581134037400064,0.08880837272063175
2001-05-05,65234,13,5.776631309942079,0.11372128036499406
2001-05-05,65234,14,5.963471211324136,0.14536920100198633
2001-05-05,65234,15,6.140987806993792,0.1788794732117675
2001-05-05,65234,16,6.308531480410759,0.21217053166955463
2001-05-05,65234,17,6.465632828530714,0.2442812138793125
2001-05-05,65234,18,6.612111754783704,0.2747458420440284
2001-05-05,65234,19,6.748015026561024,0.3033409794732134
2001-05-05,65234,20,6.873559562060576,0.3299751735230172
2001-05-05,65234,21,6.9890919201191,0.354636096659737
2001-05-05,65234,22,7.09505883776983,0.37736258036036996
2001-05-05,65234,23,7.191985453320504,0.39822853081474036
2001-05-05,65234,24,7.2804589734350635,0.41733301545955337
2001-05-05,65234,25,7.361116259958924,0.4347937956164604
2001-05-05,65234,26,7.4346342812128805,0.450742906679435
2001-05-05,65234,27,7.501722685143104,0.46532352104556296
2001-05-05,65234,28,7.563117963882162,0.4786876520646913
2001-05-05,65234,29,7.619578825600608,0.49099443161337347
2001-05-05,65234,30,7.6718824919574065,0.5024087927668031
2001-05-05,65528,1,4.065517753098245,0.204746160970379
2001-05-05,65528,2,4.218690942467642,0.18494184556489124
2001-05-05,65528,3,4.371037308800163,0.16549455670508495
2001-05-05,65528,4,4.522143509467788,0.1465634322049243
2001-05-05,65528,5,4.6715962018425055,0.12836003542547725
2001-05-05,65528,6,4.818982043296319,0.11118120308294432
2001-05-05,65528,7,4.963887691201218,0.09546279327159439
2001-05-05,65528,8,5.105899802929196,0.08185734641051291
2001-05-05,65528,9,5.2446050358522465,0.07130188593639931
2001-05-05,65528,10,5.379590047342364,0.06492613852783483
2001-05-05,65528,11,5.51044149477154,0.0635586688887193
2001-05-05,65528,12,5.63674603551177,0.06704225323069041
2001-05-05,65528,13,5.758090326935047,0.07424141327127827
2001-05-05,65528,14,5.874061026413367,0.08376761850980752
2001-05-05,65528,15,5.984244791318718,0.09450673818848196
2001-05-05,65528,16,6.088238407540989,0.10570179495748577
2001-05-05,65528,17,6.18575051868904,0.11687143356641355
2001-05-05,65528,18,6.2766693396193505,0.12772249962152213
2001-05-05,65528,19,6.361023898644618,0.13808112205569859
2001-05-05,65528,20,6.4389488359297875,0.14784891961921925
2001-05-05,65528,21,6.510659259010289,0.15697644744481118
2001-05-05,65528,22,6.576432455584544,0.16544695659737166
2001-05-05,65528,23,6.6365943766749025,0.17326622057784247
2001-05-05,65528,24,6.691509498857577,0.18045597502210062
2001-05-05,65528,25,6.741573119460052,0.18704956046977445
2001-05-05,65528,26,6.787205429721493,0.19308894579436803
2001-05-05,65528,27,6.828846904979836,0.19862264163938198
2001-05-05,65528,28,6.866954682640644,0.20370420363943617
2001-05-05,65528,29,6.901999689505894,0.20839113701577683
2001-05-05,65528,30,6.934464343617841,0.21274408140757972
2001-05-05,65595,1,4.3962189948047,0.24798232252855207
2001-05-05,65595,2,4.507704119771674,0.22404862365132944
2001-05-05,65595,3,4.618587452284154,0.20025855161275488
2001-05-05,65595,4,4.728568146255911,0.17669280362218032
2001-05-05,65595,5,4.83734535560071,0.15344079876384717
2001-05-05,65595,6,4.94461823423232,0.13060742988805105
2001-05-05,65595,7,5.050085936064507,0.10832737925689231
2001-05-05,65595,8,5.153447615011045,0.08679872600916595
2001-05-05,65595,9,5.254402424985695,0.06637257218547338
2001-05-05,65595,10,5.352649519902227,0.04783052990895935
2001-05-05,65595,11,5.4478880536744105,0.03332665251853418
2001-05-05,65595,12,5.539817180216011,0.02818526899862387
2001-05-05,65595,13,5.628136053440799,0.035373410869212446
2001-05-05,65595,14,5.712543827262541,0.048851219554288595
2001-05-05,65595,15,5.792739655595005,0.06402357924263483
2001-05-05,65595,16,5.868430064262718,0.0792684481288798
2001-05-05,65595,17,5.939402993284364,0.09399000254582632
2001-05-05,65595,18,6.005577081288893,0.1079406508237576
2001-05-05,65595,19,6.066973456158296,0.12101395489395153
2001-05-05,65595,20,6.123690113995387,0.13317139903765957
2001-05-05,65595,21,6.175883618037948,0.1444120190289382
2001-05-05,65595,22,6.223755788551248,0.15475789627894612
2001-05-05,65595,23,6.267543864771534,0.1642463908764428
2001-05-05,65595,24,6.307513126261203,0.17292558630379504
2001-05-05,65595,25,6.343951285067869,0.18085141821454145
2001-05-05,65595,26,6.377164171950832,0.1880857589736124
2001-05-05,65595,27,6.407472381188345,0.19469508135570804
2001-05-05,65595,28,6.435208634329117,0.20074949279001883
2001-05-05,65595,29,6.460715689355687,0.2063220176682907
2001-05-05,65595,30,6.484344668001232,0.21148805217639513
2001-05-05,66044,1,3.225264969697715,0.2386495655758539
2001-05-05,66044,2,3.332955274056959,0.21663105318206147
2001-05-05,66044,3,3.4400642702586817,0.19474069573771108
2001-05-05,66044,4,3.5463013526583946,0.17305009605366695
2001-05-05,66044,5,3.6513759156116223,0.15163694566132588
2001-05-05,66044,6,3.754997353473868,0.1305892927541098
2001-05-05,66044,7,3.85687506060065,0.110014124868078
2001-05-05,66044,8,3.9567184313474835,0.09005621069532367
2001-05-05,66044,9,4.054236860069884,0.07094423840673508
2001-05-05,66044,10,4.149139741123358,0.05311987220440256
2001-05-05,66044,11,4.24113646886343,0.037650444612394106
2001-05-05,66044,12,4.329936437645605,0.02746947535906236
2001-05-05,66044,13,4.415249041825402,0.027566962875574544
2001-05-05,66044,14,4.496783675758335,0.03680793396135397
2001-05-05,66044,15,4.574249733799916,0.04955107758631273
2001-05-05,66044,16,4.647363731285377,0.06303597740225797
2001-05-05,66044,17,4.715920826502088,0.07629634237880623
2001-05-05,66044,18,4.779842427522979,0.08896201283852857
2001-05-05,66044,19,4.839148943062148,0.10087879007755514
2001-05-05,66044,20,4.89393503355202,0.11198582725413526
2001-05-05,66044,21,4.944351933004606,0.12226947641153807
2001-05-05,66044,22,4.990594591964193,0.13174307882893477
2001-05-05,66044,23,5.032892174326551,0.14043692193688814
2001-05-05,66044,24,5.071500929854353,0.1483927069335325
2001-05-05,66044,25,5.106698777220473,0.155660237378103
2001-05-05,66044,26,5.138781137070137,0.16229530093289085
2001-05-05,66044,27,5.168057691034968,0.16835824063131896
2001-05-05,66044,28,5.19484983521922,0.17391294979327712
2001-05-05,66044,29,5.219488660532759,0.17902614099608496
2001-05-05,66044,30,5.24231333694399,0.1837668002369959
2001-05-05,66842,1,3.671895999058091,0.5564259230972914
2001-05-05,66842,2,3.844374908507347,0.5022395355029453
2001-05-05,66842,3,4.0159227833786995,0.4484319518357868
2001-05-05,66842,4,4.186074183956491,0.39522060274049087
2001-05-05,66842,5,4.354363670525051,0.342861896972792
